"reviews
","ratings"
"As porções são enormes, pedimos esse da foto 'pernil municipal' tinha pernil desfiado, mandioca cozida, fatias de pão francês - muito grande, sem tempero precisamos de pimenta e muitas cervejas e ainda não conseguimos comer tudo. Sobrou muito pão e mandioca, muito desperdício de comida. Depois chegaram uns amigos, pedimos mandioca frita, veio com bacon e nenhum sal.  O cardápio devia informar o que contem em cada porção. Os garçons deveriam informar o que é cada porção. As comandas marcam seu nome e o seu pedido, em uma mesa grande como a nossa, eles não marcaram nada certo, iam deixar de cobrar, nós avisamos, iam sair no prejuízo. Muito confuso, a tecnologia já chegou - tablets poderiam ser usados, garçons poderiam ser treinados - talvez eles não tenham prejuízo e ganhem rios de dinheiro naquela bagunça. Tem um estacionamento na rua ao lado, cobra R$15,00 o período, você paga no bar. Não pensamos em voltar, é a segunda vez, fomos porque nos convidaram. Ah! tem a musica ambiente, bem engraçada, alguém deve ser responsável por deixar a playlist tocando e esquece de aumentar o volume. A musica para e bem depois recomeça do nada, bem louco!! e bem nada a ver com a decoração e o nome do lugar, como eu disse, uma confusão!
","3"
"Pedimos um bife sujo, estávamos em 3 pessoas, ficamos com fome. ai pedimos o pãozinho com carne, (esqueci o nome), um pra cada, mas também nada demais. Era dia de double drink, uma confusão só, rsrs. pedimos 1 drink, ai não tinha um ingrediente, ai pedimos outro drink, ai voltaram depois de um tempo que também não tinha. Depois na comanda tava tudo sendo cobrado.ainda bem que nos atentamos, ai até q refizera, foi mais uns 20 minutos, rsrs. enfim, acho que foi só 1 dia ruim. Mas o ambiente é bem descontraído, divertidos cheio de gente bonita!
","3"
"Escolhemos o Mignon Chic, iscas de filé mignon na manteiga servidas com pão italiano recheado de creme de queijo e especiarias. Recomendo.
","5"
"Estivemos lá em um sábado para o almoço. Chegamos cedo, por isso, foi tudo tranquilo. Eles tinham acabado de montar o buffet, bastante completo. O nosso objetivo era comer o barreado e a minha filha, a Feijoada. Então, nos atendeu muito bem. É um ambiente mais informal, muito arrumadinho.
","4"
"O Dussin fica dentro do shopping Curitiba. O ambiente é bem decorado e agradável. O atendimento é excelente. O buffet tem variedade e oferece, também, comida japonesa. O filé bovino estava muito macio e bem temperado. O preço é barato pela qualidade oferecida.
","5"
"Excelente atendimento; excelente pizza; excelente ambiente; linda decoração! Trata-se de um armazém antigo! 
Enfim! Vale a pena! Votaremos!
","5"
"Gostei bastante da pizzaria, ambiente muito agradavel e facil localização. 
O atendimento é excelente e as pizzas também.
","5"
"Pizzas maravilhosas, em um ambiente elegante e muito bem decorado. Preços justos e um atendimento impecável. Adorei!
","5"
"Pizzaria discreta, com amplo espaço para estacionar o carro, em prédio antigo restaurado e notável e primorosa decoração. Cozinha especial; preços justos, frequencia de pessoas educadas; atendimento Nota 10. Possui dois salões: um embaixo, com decoração rústica, outro no andar térreo, muitíssimo bem decorado.
Vale a pena conhecer e provar sua cozinha.
","5"
"Atendimento, comida e ambiente espetacula!!!
Excelente nos minimos detalhes...pizza deliciosa e sabores diferentes.
","5"
"Ambiente bonito e agradável, equipe atenciosa e bem treinada. A pizza excelente, os drinks muito bem elaborados e criados com exclusividade para a Pizzaria e estavam excelentes. Fiquei encantado com o local. Merece a avaliação e outras visitas. Quem for não vai se arrepender.
","5"
"Pizzaria com ótimas combinações de sabores, pizza caprichada, boa carta de vinhos e ambiente muito agradável. Fomos atendidos por um garçom bastante conversador, mas gentil. Preços justos.
","4"
"Comida deliciosa e atendimento incrível!!! Destaque para a querida Tayná, que foi super atenciosa e gentil conosco!!! Vale a pena conferir!!! Panqueca de palmito incrível!! Amei!!
","5"
"O ambiente do restaurante/bar é muito bacana e o espaço ao ar livre é tudo de muito bom. Boa carta de cervejas e o ponto alto tem sido a banda Sly, de excelente qualidade. O único aspecto ruim e negativo é a grande demora para fechar e pagar a conta. Realmente muito chato, pois é feito por uma única pessoa e é extremamente demorado 🙋‍♂️
","4"
"Ótimo bar/restaurante, no almoço é bem zen e de noite “zen” tanto ahah brincadeira a parte, de noite rola um som ao vivo, voz, violão e percussão muito bom. Tem uma área externa bacana, num jardim, a comida é boa, vale a visita.
","5"
"Fomos tomar um café colonial... nos surpreendemos com a variedade nos pratos... comida saborosa... tudo sendo reposto toda hora... lugar aconchegante ... bom para confraternizaçao ... com estacionamento... gostamos muito e voltaremos com certeza!
","5"
"Localização privilegiada, no centro, ao lado da Praça Osório e em frente a agência  Flores da Caixa econômica federal o Nelbe é um restaurante que frequento há muitos anos.  Hoje, 29/04/2019, não mereceu 5 entrelas, mas ainda recomendo. Exagero de tomate seco no risoto, além de alterar demais o sabor ainda não é nada light.
O buffet é bem extenso, portanto temos bastante opção.
","4"
"Restaurante localizado na Praça Osório, no centro de Curitiba, oferecendo um buffet bastante variado e saboroso. O local é um sobrado antigo, que remonta o início do século 20, o que cria uma atmosfera muito interessante. O preço é acessível e o atendimento muito bom.
","4"
"Sou mineiro, adoramos comida bem temperada, e ao comer o prato do dia, camarão, estava ótimo. Comida muito bem temperada e com um bom custo benefício. Paguei por volta de R$ 32,00.
","5"
"lugar amplo, climatizado, garções um pouco mal humorados. Em três pessoas, pedimos sopa de peixe - boa - ; camarão à milanesa - razoável....começando aquele gostinho de ""não estou tão fresco""; tiras de robalo à milanesa- bem quentinho, muito gostoso!
AS porções são generosas...o camarão realmente não estava muito bom... a sopa, o e o peixe, bom! 
Preço bem justo para o pedido. 
Voltaria, mas não pediria o camarão! Deixou muito a desejar!
","4"
"Restaurante agradável, com ótimo atendimento e comida muito bem temperada. A melhor parte é poder pedir somente o peixe que deseja, em diversos lugares que servem frutos do mar o acompanhamento costuma ser maior que a porção de peixe. Além do camarão e do Robalo que comi serem muito bem servidos, temos um molho de pimenta fora de série para acompanhar. Valeu muito a pena!
","5"
"Super indico o Rubiane...Lugar agradável, climatizado,comida deliciosa,tudo muito bom,recomendo muito o Frango e o camarão a milanesa,maravilhosos.Preço justo!
Tem filas grandes na entrada
","5"
"Esqueceram meu pedido 2 vezes. Tanto do cardápio como da bebida. Preço não é fiel ao oferico. Bebida chegou morna. Não recomendo.
","1"
"O restaurante é bom, mas alguns detalhes fazem com que não seja excelente. Pontos positivos são o estacionamento, buffet de saladas variado. Pontos negativos não tem azeite de oliva, não há opções de carnes no ponto desejado.
","3"
"Ambiente aconchegante, atendimento especial, a comida de primeira qualidade de sabor inigualável e as sobremesas incomparáveis. Muito bom
","5"
"Que a chefe de cozinha do Sel et Sucre é bem conceituada já é algo sabido; então a qualidade dos pratos não é algo surpreendente. Mas, ainda que seja o esperado, a qualidade e o sabor merecem destaque especial. Mas não é apenas isso: a casa é aconchegante, tem algumas mesinhas no lado de fora e o atendimento é impecável. Altamente recomendável. 
","5"
"Local ideal para almoçar sem pressa, curtindo uma boa comida. Cardápio variado, ótimas opções da Chef. O serviço é perfeito e cordial. Bom programa para um savana de sol.
","5"
"O Sel et Sucre eh o tipo de lugar que guardo para pequenas comemorações especiais!!! Aniversário de casamento, aniversário, visitas de amigos...
Restaurante pequenininho, ambiente lindo, comida deliciosa e um atendimento cordial!
Na nossa terceira vez, fui almoçar com amigos que vieram conhecer Curitiba! Pedi de entrada a Moquequinha de siri e de prato principal um polvo. Ambos estavam maravilhosos e harmonizavam maravilhosamente com o vinho que pedimos. Neste ponto, a única ressalva foi a demora no serviço, ja que estávamos com crianças que ficaram um tanto quanto impacientes e também pelo meu marido, que deu uma fugidinha do trabalho para almoçar conosco, mas o tempo de 1 hora e meia que ele dispunha, infelizmente não foi suficiente... Havia apenas uma moça para atender o salão.
A outra ressalva, ficou por conta da sobremesa. Pedi, como na outras vezes, o trio brulee, que nas duas ocasiões anteriores vieram perfeitos! Casquinha dura e interior geladinho e cremoso. Desta ultima vez vieram granulosos e sem as características pintinhas de baunilha. Uma
pena!
Mas continuo achando o restaurante charmosíssimo e a comida muito saborosa!
","4"
"Pequeno bistrô, os pratos elaborados pela Chef Kika Marder são muito especiais. Bem elaborados, ótima apresentação e saborosos. Adorei o prato da boa lembrança, com pato ao molho vinho tinto. Fantástico. As entradas e sobremesas também nota 10.
Qto ao atendimento, levei azar, garçom não muito simpático. Mas pelo visto demais pessoal é.

","5"
"Ótimo lugar,atendimento muito bacana chegamos estava lotado ficamos aguardando na entrada,achamos que iríamos demorar ser chamados esperamos uns 5 minutos somente e já nos chamaram. Buffet variado mas estava precisando ser reposto entendemos porque é muita gente todo tempo e aos poucos eles vão repondo o buffet,mas a comida muito gostosa de uma grande variedade e junto buffet de sobremesas também...Fomos comemorar o aniversário do meu marido ele até ganhou um Petit Gateau de mimo com uma velinha acesa achei muito fofo da parte da casa... Valor não é caro pela variedade, super compatível com o que nos ofereceram,gostamos muito e voltaremos. 
","5"
"Fomos em um dia de semana, no jantar. Apesar de oferecerem, no rodízio, massas, saladas, acompanhamentos, carnes e pizzas, optamos pelo clássico: frango e massa 
O frango, em todas as suas partes, estava muito bem temperado; as massas, mesmo as já prontas, desmanchavam na boca. 
Preço, com as sobremesas: R$35,90!
","5"
"Ambiente simples mas agradável. Comida de qualidade. A melhor polenta frita dos últimos tempos. Atendimento muito bom.
","5"
"We were looking for a restaurant week place which turned out to be closed on a Monday, thank god!
Wandered into this delicious, healthy, veggie great value for money place by accident, delicious and great, helpful staff
","5"
"Pra quem gosta de cuidar da saúde com pratos deliciosos! E pra quem quer se aventurar em comida saudável, um excelente começo, afinal, comida não precisa ser sem sabor pra ser saudável!
","5"
"Restaurante limpo e com atendimento rápido. Fui com meus irmãos almoçar lá e amamos! Pedimos uma Red Salad (pois era sexta-feira), uma Italian mini e uma Caprese Mini, gostamos de todas, principalmente da Red Salad, que tinha morangos fresquinhos.
Compramos também suco, um sanduíche frio (Yolk croissant) e um bolo do dia para comermos no aeroporto.
Comemos na área externa, visto que a interna estava bem cheia, mas achamos bem agradável mesmo assim.
Tudo muito saudável e saboroso, pena que não há ainda aqui em Brasília.
","5"
"Para quem quer comida saudável e bem saborosa. Atendimento excelente e faz entregas. Uma ótima opção para quem quer começar a comer health food e tem medo de não gostar.
","5"
"Comida boa, preço acessível 15~30 reais. Tem sanduíches e pratos em bowls, a apresentação é linda e tudo delicioso e bem temperado, muito saudável. Recomendo.
","5"
"Para quem busca um local com uma comida saudável, leve e em porções generosas. Provei a Ginger Salad,  é uma salada com alface, cenoura, shitake, gengibre em conserva e salmão grelhado (era o prato do dia), muito bom!  As verduras são bem frescas e saborosas.
Tem muitas opções de saladas, sucos e sanduíches. 
Preço honesto e atendimento cordial.
","5"
